-97.800000,0.596287,-4.384617,6.607410,-2.983283,1.426352,2.973749,
-71.200000,0.596143,-4.760107,7.467190,-3.004623,-0.256184,2.989619,
-96.700000,0.596173,-3.404093,6.607424,-2.995518,1.423609,2.974042,
-85.600000,0.596208,-3.939769,7.123037,-3.015167,1.030961,2.963368,
-98.200000,0.596906,-4.080672,6.988201,-1.720119,1.223825,2.990603,
-97.500000,0.596021,-4.436145,6.607442,-2.996739,1.423432,2.974146,
-96.000000,0.595972,-4.840472,7.276629,-2.990642,2.985309,2.981235,
-98.000000,0.600000,-4.413059,6.607424,-2.995518,1.423609,2.974042,
-97.900000,0.595908,-6.002522,6.028436,-2.994577,1.774680,2.965717,
-81.800000,0.596808,-4.204837,6.732492,-0.201723,1.015020,-2.265098,
-96.700000,0.596263,-4.391169,6.607428,-2.997715,1.422640,2.974059,
-97.600000,0.596148,-4.380544,7.172577,-2.677664,-0.515582,2.993102,
-98.500000,0.596173,-4.413059,6.607424,-2.995518,-1.348429,2.974042,
-98.500000,0.596225,-5.990039,6.027839,-2.993596,1.621771,2.985931,
-94.300000,0.595998,-5.881908,6.983950,-1.512210,0.835989,-2.464667,
-98.300000,0.596154,-4.395506,6.607413,-2.994024,1.423076,2.973988,
-89.900000,0.595580,-4.993130,7.423426,-1.878738,1.587551,2.990092,
-95.900000,0.596173,-4.413059,5.000000,-2.995518,1.423609,2.974042,
-96.000000,0.596323,-5.353727,6.263634,-2.996548,1.217567,2.986244,
-97.300000,0.596793,-3.892069,6.622910,-1.742841,1.354638,2.987312,
-86.800000,0.596164,-4.424774,6.607433,-2.995076,1.423829,2.974151,
-99.200000,0.595947,-4.013649,7.643172,-3.006108,1.978548,2.959453,
-81.700000,0.596173,-4.413059,6.607424,-1.935047,1.423609,2.974042,
-99.800000,0.596108,-4.935096,6.174697,-2.991485,1.308904,2.963939,
-98.800000,0.596638,-4.161654,6.735619,-1.252512,1.176643,2.975245,
-74.200000,0.596200,-4.410215,6.607424,-2.997011,1.423596,2.973957,
-81.900000,0.596207,-3.767358,6.117880,-3.007493,1.157433,2.963454,
-84.200000,0.596108,-4.935096,6.174697,-2.419255,1.308904,2.963939,
-87.700000,0.595985,-4.695210,6.123734,-2.988583,1.361243,2.951158,
-82.300000,0.596196,-5.035465,5.811978,-3.015000,1.098009,2.998832,
-81.800000,0.596082,-5.272058,6.489217,-2.993863,1.383916,2.962430,
-89.700000,0.595705,-6.005568,5.568465,-3.027096,2.353659,2.965481,
-87.700000,0.523179,-4.935096,6.174697,-2.991485,1.308904,2.963939,
-86.500000,0.595987,-5.427770,6.134665,-2.992661,1.227090,2.956062,
-98.100000,0.596764,-4.422684,7.797565,-3.014644,1.345396,2.975609,
-95.600000,0.596250,-4.735785,6.189747,-2.989410,1.349681,2.971241,
-92.800000,0.596204,-3.319824,7.976700,-3.002332,0.488717,2.956061,
-78.300000,0.479144,-4.935096,6.174697,-2.991485,1.308904,2.963939,
-82.800000,0.596057,-4.999995,6.222444,-2.992285,1.264469,2.988991,
-94.600000,0.596775,-3.627955,7.981077,-2.423932,1.477661,2.990075,
